State,County,Region,Race Group,Life Expectancy
Virginia,Petersburg City,South,Hispanic,79.1
Virginia,Portsmouth City,South,Hispanic,77.3
Virginia,Richmond City,South,Hispanic,88.3
Virginia,Roanoke City,South,Hispanic,84.1
Virginia,Suffolk City,South,Hispanic,83.5
Virginia,Virginia Beach City,South,Hispanic,82.3
Virginia,Winchester City,South,Hispanic,80.4
Washington,Adams,West,Hispanic,76.3
Washington,Benton,West,Hispanic,79.3
Washington,Chelan,West,Hispanic,84.2
Washington,Clallam,West,Hispanic,87.2
Washington,Clark,West,Hispanic,81.7
Washington,Cowlitz,West,Hispanic,83.3
Washington,Douglas,West,Hispanic,82.9
Washington,Franklin,West,Hispanic,80.0
Washington,Grant,West,Hispanic,79.9
Washington,Grays Harbor,West,Hispanic,80.7
Washington,Island,West,Hispanic,83.0
Washington,King,West,Hispanic,83.1
Washington,Kitsap,West,Hispanic,83.5
Washington,Kittitas,West,Hispanic,91.1
Washington,Klickitat,West,Hispanic,80.6
Washington,Lewis,West,Hispanic,82.2
Washington,Mason,West,Hispanic,85.8
Washington,Okanogan,West,Hispanic,83.4
Washington,Pacific,West,Hispanic,115.3
Washington,Pierce,West,Hispanic,80.4
Washington,Skagit,West,Hispanic,84.3
Washington,Snohomish,West,Hispanic,82.6
Washington,Spokane,West,Hispanic,80.8
Washington,Stevens,West,Hispanic,88.7
Washington,Thurston,West,Hispanic,80.6
Washington,Walla Walla,West,Hispanic,78.1
Washington,Whatcom,West,Hispanic,85.9
Washington,Whitman,West,Hispanic,86.9
Washington,Yakima,West,Hispanic,78.3
West Virginia,Berkeley,South,Hispanic,93.6
West Virginia,Jefferson,South,Hispanic,90.3
West Virginia,Kanawha,South,Hispanic,77.9
Wisconsin,Brown,Midwest,Hispanic,85.3
Wisconsin,Calumet,Midwest,Hispanic,78.9
Wisconsin,Clark,Midwest,Hispanic,83.8
Wisconsin,Dane,Midwest,Hispanic,85.4
Wisconsin,Dodge,Midwest,Hispanic,81.5
Wisconsin,Eau Claire,Midwest,Hispanic,97.0
Wisconsin,Fond du Lac,Midwest,Hispanic,81.9
Wisconsin,Jefferson,Midwest,Hispanic,89.3
Wisconsin,Kenosha,Midwest,Hispanic,79.4
Wisconsin,La Crosse,Midwest,Hispanic,87.1
Wisconsin,Manitowoc,Midwest,Hispanic,83.2
Wisconsin,Marathon,Midwest,Hispanic,100.7
Wisconsin,Milwaukee,Midwest,Hispanic,78.6
Wisconsin,Outagamie,Midwest,Hispanic,90.9
Wisconsin,Ozaukee,Midwest,Hispanic,88.3
Wisconsin,Portage,Midwest,Hispanic,98.2
Wisconsin,Racine,Midwest,Hispanic,76.9
Wisconsin,Rock,Midwest,Hispanic,84.1
Wisconsin,St. Croix,Midwest,Hispanic,88.1
Wisconsin,Sauk,Midwest,Hispanic,91.8
Wisconsin,Sheboygan,Midwest,Hispanic,81.3
Wisconsin,Walworth,Midwest,Hispanic,80.9
Wisconsin,Washington,Midwest,Hispanic,94.0
Wisconsin,Waukesha,Midwest,Hispanic,80.9
Wisconsin,Winnebago,Midwest,Hispanic,80.2
Wisconsin,Wood,Midwest,Hispanic,78.8
Wyoming,Albany,West,Hispanic,80.4
Wyoming,Campbell,West,Hispanic,81.2
Wyoming,Carbon,West,Hispanic,75.6
Wyoming,Fremont,West,Hispanic,74.3
Wyoming,Laramie,West,Hispanic,74.7
Wyoming,Natrona,West,Hispanic,76.7
Wyoming,Park,West,Hispanic,82.8
Wyoming,Sweetwater,West,Hispanic,78.0
Wyoming,Uinta,West,Hispanic,81.8
Alabama,Baldwin,South,Asian,82.7
Alabama,Jefferson,South,Asian,83.1
Alabama,Limestone,South,Asian,86.9
Alabama,Madison,South,Asian,87.1
Alabama,Mobile,South,Asian,83.3
Alabama,Montgomery,South,Asian,87.4
Alabama,Shelby,South,Asian,88.2
Alabama,Tuscaloosa,South,Asian,84.2
Alaska,Anchorage,West,Asian,83.8
Alaska,Fairbanks North Star,West,Asian,86.7
Alaska,Juneau,West,Asian,94.4
Alaska,Kodiak Island,West,Asian,105.0
Alaska,Matanuska-Susitna,West,Asian,79.6
Arizona,Cochise,West,Asian,88.1
Arizona,Coconino,West,Asian,88.7
Arizona,Maricopa,West,Asian,85.2
Arizona,Mohave,West,Asian,82.3
Arizona,Pima,West,Asian,86.0
Arizona,Pinal,West,Asian,85.5
Arizona,Yavapai,West,Asian,86.2
Arizona,Yuma,West,Asian,88.8
Arkansas,Benton,South,Asian,88.5
Arkansas,Pulaski,South,Asian,85.8
Arkansas,Saline,South,Asian,88.1
Arkansas,Sebastian,South,Asian,81.7
Arkansas,Washington,South,Asian,85.2
California,Alameda,West,Asian,88.4
California,Butte,West,Asian,80.8
California,Contra Costa,West,Asian,87.2
California,El Dorado,West,Asian,88.2
California,Fresno,West,Asian,78.3
California,Humboldt,West,Asian,82.4
California,Imperial,West,Asian,87.9
California,Kern,West,Asian,81.7
California,Kings,West,Asian,84.9
California,Los Angeles,West,Asian,85.2
California,Madera,West,Asian,79.7
California,Marin,West,Asian,90.2
California,Mendocino,West,Asian,84.7
California,Merced,West,Asian,79.3
California,Monterey,West,Asian,84.2
California,Napa,West,Asian,85.6
California,Orange,West,Asian,85.7
California,Placer,West,Asian,86.3
California,Riverside,West,Asian,84.6
California,Sacramento,West,Asian,83.2
California,San Benito,West,Asian,91.2
California,San Bernardino,West,Asian,84.0
California,San Diego,West,Asian,85.8
California,San Francisco,West,Asian,87.0
California,San Joaquin,West,Asian,81.5
California,San Luis Obispo,West,Asian,85.4
California,San Mateo,West,Asian,88.0
California,Santa Barbara,West,Asian,85.5
California,Santa Clara,West,Asian,88.9
California,Santa Cruz,West,Asian,85.9
California,Shasta,West,Asian,79.9
California,Solano,West,Asian,85.1
California,Sonoma,West,Asian,86.5
California,Stanislaus,West,Asian,79.5
California,Sutter,West,Asian,83.7
California,Tulare,West,Asian,80.4
California,Ventura,West,Asian,87.0
California,Yolo,West,Asian,86.7
California,Yuba,West,Asian,77.6
Colorado,Adams,West,Asian,82.2
Colorado,Arapahoe,West,Asian,84.6
Colorado,Boulder,West,Asian,88.0
Colorado,Broomfield,West,Asian,84.2
Colorado,Denver,West,Asian,84.7
Colorado,Douglas,West,Asian,86.5
Colorado,El Paso,West,Asian,84.6
Colorado,Jefferson,West,Asian,83.9
Colorado,Larimer,West,Asian,86.1
Colorado,Weld,West,Asian,80.5
Connecticut,Fairfield,Northeast,Asian,91.1
Connecticut,Hartford,Northeast,Asian,87.6
Connecticut,Litchfield,Northeast,Asian,90.4
Connecticut,Middlesex,Northeast,Asian,90.2
Connecticut,New Haven,Northeast,Asian,89.4
Connecticut,New London,Northeast,Asian,88.1
Connecticut,Tolland,Northeast,Asian,85.5
Delaware,Kent,South,Asian,86.9
Delaware,New Castle,South,Asian,90.5
Delaware,Sussex,South,Asian,83.8
District of Columbia,District of Columbia,South,Asian,92.2
Florida,Alachua,South,Asian,92.6
Florida,Bay,South,Asian,87.8
Florida,Brevard,South,Asian,84.7
Florida,Broward,South,Asian,87.7
Florida,Charlotte,South,Asian,95.9
Florida,Citrus,South,Asian,89.2
Florida,Clay,South,Asian,83.2
Florida,Collier,South,Asian,90.4
Florida,Duval,South,Asian,86.1
Florida,Escambia,South,Asian,81.1
Florida,Flagler,South,Asian,85.5
Florida,Hernando,South,Asian,87.3
Florida,Hillsborough,South,Asian,87.8
Florida,Indian River,South,Asian,91.8
Florida,Lake,South,Asian,91.6
Florida,Lee,South,Asian,93.5
Florida,Leon,South,Asian,91.1
Florida,Manatee,South,Asian,93.0
Florida,Marion,South,Asian,82.6
Florida,Martin,South,Asian,93.9
Florida,Miami-Dade,South,Asian,86.5
Florida,Okaloosa,South,Asian,86.1
Florida,Orange,South,Asian,87.4
Florida,Osceola,South,Asian,86.2
Florida,Palm Beach,South,Asian,92.9
Florida,Pasco,South,Asian,87.3
Florida,Pinellas,South,Asian,87.1
Florida,Polk,South,Asian,89.3
Florida,St. Johns,South,Asian,92.1
Florida,St. Lucie,South,Asian,87.3
Florida,Santa Rosa,South,Asian,83.9
Florida,Sarasota,South,Asian,90.0
Florida,Seminole,South,Asian,86.4
Florida,Volusia,South,Asian,87.5
Georgia,Barrow,South,Asian,77.9
Georgia,Bibb,South,Asian,94.6
Georgia,Chatham,South,Asian,85.7
Georgia,Cherokee,South,Asian,84.8
Georgia,Clarke,South,Asian,93.0
Georgia,Clayton,South,Asian,83.9
Georgia,Cobb,South,Asian,87.6
Georgia,Columbia,South,Asian,88.2
Georgia,Coweta,South,Asian,88.4
Georgia,DeKalb,South,Asian,88.2
Georgia,Douglas,South,Asian,88.0
Georgia,Fayette,South,Asian,86.3
Georgia,Forsyth,South,Asian,89.1
Georgia,Fulton,South,Asian,87.8
Georgia,Gwinnett,South,Asian,84.4
Georgia,Hall,South,Asian,82.3
Georgia,Henry,South,Asian,83.9
Georgia,Houston,South,Asian,80.7
Georgia,Jackson,South,Asian,85.0
Georgia,Lowndes,South,Asian,80.0
Georgia,Muscogee,South,Asian,85.5
Georgia,Paulding,South,Asian,81.6
Georgia,Richmond,South,Asian,82.3
Georgia,Troup,South,Asian,81.9
Georgia,Walton,South,Asian,78.9
Hawaii,Hawaii,West,Asian,84.2
Hawaii,Honolulu,West,Asian,85.2
Hawaii,Kauai,West,Asian,85.5
Hawaii,Maui,West,Asian,85.3
Idaho,Ada,West,Asian,84.1
Idaho,Canyon,West,Asian,84.1
Idaho,Kootenai,West,Asian,83.6
Illinois,Champaign,Midwest,Asian,87.6
Illinois,Cook,Midwest,Asian,87.1
Illinois,DeKalb,Midwest,Asian,85.8
Illinois,DuPage,Midwest,Asian,88.7
Illinois,Jackson,Midwest,Asian,97.7
Illinois,Kane,Midwest,Asian,85.8
Illinois,Kendall,Midwest,Asian,84.4
Illinois,Lake,Midwest,Asian,90.4
Illinois,McHenry,Midwest,Asian,87.9
Illinois,McLean,Midwest,Asian,118.9
Illinois,Madison,Midwest,Asian,84.4
Illinois,Peoria,Midwest,Asian,89.6
Illinois,Rock Island,Midwest,Asian,85.4
Illinois,St. Clair,Midwest,Asian,86.6
Illinois,Sangamon,Midwest,Asian,93.2
Illinois,Will,Midwest,Asian,89.2
Illinois,Winnebago,Midwest,Asian,87.0
Indiana,Allen,Midwest,Asian,77.8
Indiana,Bartholomew,Midwest,Asian,97.1
Indiana,Boone,Midwest,Asian,91.0
Indiana,Elkhart,Midwest,Asian,82.3
Indiana,Hamilton,Midwest,Asian,84.4
Indiana,Hendricks,Midwest,Asian,87.0
Indiana,Johnson,Midwest,Asian,81.1
Indiana,Lake,Midwest,Asian,86.4
Indiana,Marion,Midwest,Asian,82.0
Indiana,Monroe,Midwest,Asian,94.7
Indiana,Porter,Midwest,Asian,103.3
Indiana,St. Joseph,Midwest,Asian,91.7
Indiana,Tippecanoe,Midwest,Asian,89.4
Indiana,Vanderburgh,Midwest,Asian,85.6
Indiana,Vigo,Midwest,Asian,101.7
Indiana,Warrick,Midwest,Asian,86.9
Iowa,Black Hawk,Midwest,Asian,80.5
Iowa,Buena Vista,Midwest,Asian,75.4
Iowa,Dallas,Midwest,Asian,90.5
Iowa,Johnson,Midwest,Asian,90.1
Iowa,Linn,Midwest,Asian,86.5
Iowa,Polk,Midwest,Asian,79.9
Iowa,Scott,Midwest,Asian,85.9
Iowa,Story,Midwest,Asian,103.5
Iowa,Woodbury,Midwest,Asian,77.9
Kansas,Douglas,Midwest,Asian,95.8
Kansas,Johnson,Midwest,Asian,86.2
Kansas,Riley,Midwest,Asian,89.3
Kansas,Sedgwick,Midwest,Asian,83.4
Kansas,Shawnee,Midwest,Asian,86.5
Kansas,Wyandotte,Midwest,Asian,77.6
Kentucky,Boone,South,Asian,88.3
Kentucky,Fayette,South,Asian,88.5
Kentucky,Hardin,South,Asian,88.1
Kentucky,Jefferson,South,Asian,82.3
Kentucky,Kenton,South,Asian,84.2
Kentucky,Warren,South,Asian,81.6
Louisiana,Ascension,South,Asian,82.0
Louisiana,Bossier,South,Asian,83.6
Louisiana,Caddo,South,Asian,84.2
Louisiana,Calcasieu,South,Asian,89.0
Louisiana,East Baton Rouge,South,Asian,85.5
Louisiana,Iberia,South,Asian,74.8
Louisiana,Jefferson,South,Asian,82.4
Louisiana,Lafayette,South,Asian,85.6
Louisiana,Orleans,South,Asian,88.2
Louisiana,Rapides,South,Asian,89.0
Louisiana,St. Tammany,South,Asian,83.8
Maine,Cumberland,Northeast,Asian,90.0
Maine,Penobscot,Northeast,Asian,88.2
Maine,York,Northeast,Asian,93.3
Maryland,Anne Arundel,South,Asian,87.3
Maryland,Baltimore,South,Asian,86.7
Maryland,Calvert,South,Asian,95.7
Maryland,Carroll,South,Asian,85.3
Maryland,Charles,South,Asian,83.8
Maryland,Frederick,South,Asian,89.5
Maryland,Harford,South,Asian,85.2
Maryland,Howard,South,Asian,89.1
Maryland,Montgomery,South,Asian,88.4
Maryland,Prince George's,South,Asian,86.8
Maryland,St. Mary's,South,Asian,88.0
Maryland,Washington,South,Asian,83.3
Maryland,Wicomico,South,Asian,82.1
Maryland,Baltimore City,South,Asian,88.0
Massachusetts,Barnstable,Northeast,Asian,89.2
Massachusetts,Berkshire,Northeast,Asian,92.7
Massachusetts,Bristol,Northeast,Asian,85.5
Massachusetts,Essex,Northeast,Asian,86.0
Massachusetts,Hampden,Northeast,Asian,85.7
Massachusetts,Hampshire,Northeast,Asian,87.1
Massachusetts,Middlesex,Northeast,Asian,87.3
Massachusetts,Norfolk,Northeast,Asian,87.2
Massachusetts,Plymouth,Northeast,Asian,87.9
Massachusetts,Suffolk,Northeast,Asian,87.7
Massachusetts,Worcester,Northeast,Asian,88.0
Michigan,Berrien,Midwest,Asian,88.7
Michigan,Calhoun,Midwest,Asian,95.2
Michigan,Eaton,Midwest,Asian,88.4
Michigan,Genesee,Midwest,Asian,86.6
Michigan,Ingham,Midwest,Asian,85.0
Michigan,Kalamazoo,Midwest,Asian,93.3
Michigan,Kent,Midwest,Asian,85.2
Michigan,Livingston,Midwest,Asian,94.5
Michigan,Macomb,Midwest,Asian,83.4
Michigan,Midland,Midwest,Asian,99.1
Michigan,Oakland,Midwest,Asian,87.6
Michigan,Ottawa,Midwest,Asian,83.1
Michigan,Saginaw,Midwest,Asian,84.8
Michigan,Washtenaw,Midwest,Asian,92.5
Michigan,Wayne,Midwest,Asian,86.5
Minnesota,Anoka,Midwest,Asian,83.1
Minnesota,Blue Earth,Midwest,Asian,85.6
Minnesota,Carver,Midwest,Asian,89.0
Minnesota,Dakota,Midwest,Asian,85.7
Minnesota,Hennepin,Midwest,Asian,83.5
Minnesota,Mower,Midwest,Asian,81.2
Minnesota,Olmsted,Midwest,Asian,86.4
Minnesota,Ramsey,Midwest,Asian,76.2
Minnesota,St. Louis,Midwest,Asian,94.9
Minnesota,Scott,Midwest,Asian,83.0
Minnesota,Stearns,Midwest,Asian,88.2
Minnesota,Washington,Midwest,Asian,81.5
Minnesota,Wright,Midwest,Asian,101.1
Mississippi,DeSoto,South,Asian,79.4
Mississippi,Harrison,South,Asian,79.1
Mississippi,Jackson,South,Asian,81.2
Mississippi,Madison,South,Asian,82.8
Mississippi,Rankin,South,Asian,84.3
Missouri,Boone,Midwest,Asian,84.2
Missouri,Clay,Midwest,Asian,88.1
Missouri,Greene,Midwest,Asian,88.3
Missouri,Jackson,Midwest,Asian,85.2
Missouri,Jefferson,Midwest,Asian,84.8
Missouri,Platte,Midwest,Asian,86.0
Missouri,St. Charles,Midwest,Asian,87.6
Missouri,St. Louis,Midwest,Asian,88.0
Missouri,St. Louis City,Midwest,Asian,95.7
Montana,Gallatin,West,Asian,81.5
Montana,Missoula,West,Asian,99.9
Nebraska,Douglas,Midwest,Asian,86.5
Nebraska,Lancaster,Midwest,Asian,89.3
Nebraska,Sarpy,Midwest,Asian,86.4
Nevada,Clark,West,Asian,83.9
Nevada,Washoe,West,Asian,82.8
New Hampshire,Grafton,Northeast,Asian,93.4
New Hampshire,Hillsborough,Northeast,Asian,92.3
New Hampshire,Merrimack,Northeast,Asian,83.1
New Hampshire,Rockingham,Northeast,Asian,91.0
New Hampshire,Strafford,Northeast,Asian,96.2
New Jersey,Atlantic,Northeast,Asian,90.3
New Jersey,Bergen,Northeast,Asian,89.2
New Jersey,Burlington,Northeast,Asian,86.1
New Jersey,Camden,Northeast,Asian,86.7
New Jersey,Cumberland,Northeast,Asian,78.9
New Jersey,Essex,Northeast,Asian,89.1
New Jersey,Gloucester,Northeast,Asian,87.1
New Jersey,Hudson,Northeast,Asian,87.9
New Jersey,Hunterdon,Northeast,Asian,88.5
New Jersey,Mercer,Northeast,Asian,86.6
New Jersey,Middlesex,Northeast,Asian,87.7
New Jersey,Monmouth,Northeast,Asian,86.3
New Jersey,Morris,Northeast,Asian,90.4
New Jersey,Ocean,Northeast,Asian,89.8
New Jersey,Passaic,Northeast,Asian,84.7
New Jersey,Somerset,Northeast,Asian,89.0
New Jersey,Sussex,Northeast,Asian,89.6
New Jersey,Union,Northeast,Asian,88.2
New Jersey,Warren,Northeast,Asian,85.4
New Mexico,Bernalillo,West,Asian,83.8
New Mexico,Dona Ana,West,Asian,87.1
New Mexico,Sandoval,West,Asian,87.7
New Mexico,Santa Fe,West,Asian,88.4
New York,Albany,Northeast,Asian,86.9
New York,Bronx,Northeast,Asian,86.5
New York,Broome,Northeast,Asian,85.8
New York,Dutchess,Northeast,Asian,91.6
New York,Erie,Northeast,Asian,84.0
New York,Jefferson,Northeast,Asian,89.5
New York,Kings,Northeast,Asian,85.5
New York,Monroe,Northeast,Asian,85.2
New York,Nassau,Northeast,Asian,87.1
New York,New York,Northeast,Asian,86.8
New York,Niagara,Northeast,Asian,83.1
New York,Oneida,Northeast,Asian,78.4
New York,Onondaga,Northeast,Asian,85.1
New York,Orange,Northeast,Asian,85.4
New York,Putnam,Northeast,Asian,91.7
New York,Queens,Northeast,Asian,86.0
New York,Rensselaer,Northeast,Asian,94.4
New York,Richmond,Northeast,Asian,85.2
New York,Rockland,Northeast,Asian,90.5
New York,Saratoga,Northeast,Asian,94.3
New York,Schenectady,Northeast,Asian,84.1
New York,Suffolk,Northeast,Asian,85.1
New York,Tompkins,Northeast,Asian,89.9
New York,Ulster,Northeast,Asian,87.9
New York,Westchester,Northeast,Asian,89.8
North Carolina,Alamance,South,Asian,85.8
North Carolina,Buncombe,South,Asian,84.4
North Carolina,Burke,South,Asian,78.0
North Carolina,Cabarrus,South,Asian,84.4
North Carolina,Catawba,South,Asian,78.2
North Carolina,Chatham,South,Asian,89.6
North Carolina,Craven,South,Asian,77.6
North Carolina,Cumberland,South,Asian,81.9
North Carolina,Davidson,South,Asian,86.5
North Carolina,Durham,South,Asian,93.1
North Carolina,Forsyth,South,Asian,89.0
North Carolina,Gaston,South,Asian,78.9
North Carolina,Guilford,South,Asian,84.0
North Carolina,Iredell,South,Asian,86.3
North Carolina,Johnston,South,Asian,83.9
North Carolina,Mecklenburg,South,Asian,85.6
North Carolina,New Hanover,South,Asian,83.5
North Carolina,Onslow,South,Asian,85.3
North Carolina,Orange,South,Asian,90.2
North Carolina,Pitt,South,Asian,84.3
North Carolina,Randolph,South,Asian,79.8
North Carolina,Union,South,Asian,86.0
North Carolina,Wake,South,Asian,88.7
North Dakota,Cass,Midwest,Asian,82.7
North Dakota,Grand Forks,Midwest,Asian,86.3
Ohio,Athens,Midwest,Asian,87.8
Ohio,Butler,Midwest,Asian,84.2
Ohio,Clermont,Midwest,Asian,87.4
Ohio,Cuyahoga,Midwest,Asian,87.9
Ohio,Delaware,Midwest,Asian,85.4
Ohio,Fairfield,Midwest,Asian,84.8
Ohio,Franklin,Midwest,Asian,85.4
Ohio,Greene,Midwest,Asian,86.1
Ohio,Hamilton,Midwest,Asian,86.1
Ohio,Lake,Midwest,Asian,88.6
Ohio,Licking,Midwest,Asian,80.6
Ohio,Lorain,Midwest,Asian,91.8
Ohio,Lucas,Midwest,Asian,91.0
Ohio,Mahoning,Midwest,Asian,85.3
Ohio,Medina,Midwest,Asian,87.3
Ohio,Miami,Midwest,Asian,95.7
Ohio,Montgomery,Midwest,Asian,84.8
Ohio,Portage,Midwest,Asian,86.3
Ohio,Stark,Midwest,Asian,84.1
Ohio,Summit,Midwest,Asian,83.2
Ohio,Union,Midwest,Asian,84.6
Ohio,Warren,Midwest,Asian,92.7
Ohio,Wood,Midwest,Asian,86.2
Oklahoma,Canadian,South,Asian,85.7
Oklahoma,Cleveland,South,Asian,85.4
Oklahoma,Comanche,South,Asian,82.8
Oklahoma,Oklahoma,South,Asian,81.7
Oklahoma,Payne,South,Asian,87.0
Oklahoma,Tulsa,South,Asian,81.6
Oregon,Benton,West,Asian,90.3
Oregon,Clackamas,West,Asian,85.9
Oregon,Deschutes,West,Asian,85.9
Oregon,Jackson,West,Asian,85.3
Oregon,Lane,West,Asian,85.4
Oregon,Marion,West,Asian,84.9
Oregon,Multnomah,West,Asian,84.3
Oregon,Polk,West,Asian,83.7
Oregon,Washington,West,Asian,87.6
Oregon,Yamhill,West,Asian,84.5
Pennsylvania,Allegheny,Northeast,Asian,86.5
Pennsylvania,Berks,Northeast,Asian,84.6
Pennsylvania,Bucks,Northeast,Asian,85.4
Pennsylvania,Butler,Northeast,Asian,87.6
Pennsylvania,Centre,Northeast,Asian,88.3
Pennsylvania,Chester,Northeast,Asian,88.4
Pennsylvania,Cumberland,Northeast,Asian,85.4
Pennsylvania,Dauphin,Northeast,Asian,81.0
Pennsylvania,Delaware,Northeast,Asian,88.0
Pennsylvania,Erie,Northeast,Asian,80.0
Pennsylvania,Lackawanna,Northeast,Asian,84.5
Pennsylvania,Lancaster,Northeast,Asian,84.2
Pennsylvania,Lebanon,Northeast,Asian,87.5
Pennsylvania,Lehigh,Northeast,Asian,87.9
Pennsylvania,Luzerne,Northeast,Asian,83.2
Pennsylvania,Monroe,Northeast,Asian,86.2
Pennsylvania,Montgomery,Northeast,Asian,86.6
Pennsylvania,Northampton,Northeast,Asian,85.0
Pennsylvania,Philadelphia,Northeast,Asian,84.8
Pennsylvania,Washington,Northeast,Asian,86.0
Pennsylvania,Westmoreland,Northeast,Asian,86.4
Pennsylvania,York,Northeast,Asian,91.1
Rhode Island,Kent,Northeast,Asian,86.9
Rhode Island,Providence,Northeast,Asian,83.9
Rhode Island,Washington,Northeast,Asian,86.5
South Carolina,Aiken,South,Asian,80.7
South Carolina,Anderson,South,Asian,89.6
South Carolina,Beaufort,South,Asian,87.2
South Carolina,Berkeley,South,Asian,88.1
South Carolina,Charleston,South,Asian,86.6
South Carolina,Dorchester,South,Asian,94.9
South Carolina,Florence,South,Asian,85.7
South Carolina,Greenville,South,Asian,85.7
South Carolina,Horry,South,Asian,87.5
South Carolina,Lancaster,South,Asian,85.9
South Carolina,Lexington,South,Asian,83.8
South Carolina,Pickens,South,Asian,86.8
South Carolina,Richland,South,Asian,85.3
South Carolina,Spartanburg,South,Asian,87.1
South Carolina,York,South,Asian,89.8
South Dakota,Beadle,Midwest,Asian,72.5
South Dakota,Minnehaha,Midwest,Asian,76.9
Tennessee,Davidson,South,Asian,85.3
Tennessee,Hamilton,South,Asian,84.4
Tennessee,Knox,South,Asian,83.9
Tennessee,Montgomery,South,Asian,85.1
Tennessee,Rutherford,South,Asian,82.4
Tennessee,Shelby,South,Asian,84.9
Tennessee,Sumner,South,Asian,82.6
Tennessee,Williamson,South,Asian,90.7
Tennessee,Wilson,South,Asian,87.9
Texas,Bell,South,Asian,82.1
Texas,Bexar,South,Asian,87.4
Texas,Brazoria,South,Asian,91.0
Texas,Brazos,South,Asian,107.6
Texas,Cameron,South,Asian,92.2
Texas,Collin,South,Asian,88.5
Texas,Comal,South,Asian,85.1
Texas,Coryell,South,Asian,85.7
Texas,Dallas,South,Asian,85.5
Texas,Denton,South,Asian,88.1
Texas,Ector,South,Asian,83.0
Texas,Ellis,South,Asian,86.3
Texas,El Paso,South,Asian,86.6
Texas,Fort Bend,South,Asian,86.9
Texas,Galveston,South,Asian,84.2
Texas,Grayson,South,Asian,83.3
Texas,Guadalupe,South,Asian,87.4
Texas,Harris,South,Asian,85.2
Texas,Hays,South,Asian,83.6
Texas,Hidalgo,South,Asian,94.3
Texas,Jefferson,South,Asian,84.7
Texas,Johnson,South,Asian,83.2
Texas,Kaufman,South,Asian,99.7
Texas,Lubbock,South,Asian,82.2
Texas,McLennan,South,Asian,83.7
Texas,Midland,South,Asian,83.9
Texas,Montgomery,South,Asian,86.4
Texas,Nueces,South,Asian,90.7
Texas,Potter,South,Asian,76.6
Texas,Randall,South,Asian,79.6
Texas,Rockwall,South,Asian,88.5
Texas,Smith,South,Asian,95.6
Texas,Tarrant,South,Asian,84.8
Texas,Taylor,South,Asian,87.0
Texas,Travis,South,Asian,90.1
Texas,Wichita,South,Asian,84.8
Texas,Williamson,South,Asian,89.3
Utah,Cache,West,Asian,89.4
Utah,Davis,West,Asian,86.4
Utah,Salt Lake,West,Asian,84.7
Utah,Utah,West,Asian,86.7
Utah,Washington,West,Asian,82.4
Utah,Weber,West,Asian,83.3
Vermont,Chittenden,Northeast,Asian,82.3
Virginia,Albemarle,South,Asian,85.3
Virginia,Arlington,South,Asian,86.2
Virginia,Chesterfield,South,Asian,84.0
Virginia,Fairfax,South,Asian,88.9
Virginia,Frederick,South,Asian,91.2
Virginia,Hanover,South,Asian,82.4
Virginia,Henrico,South,Asian,86.9
Virginia,James City,South,Asian,89.7
Virginia,Loudoun,South,Asian,88.2
Virginia,Montgomery,South,Asian,97.0
Virginia,Prince William,South,Asian,85.3
Virginia,Roanoke,South,Asian,83.5
Virginia,Spotsylvania,South,Asian,86.3
Virginia,Stafford,South,Asian,86.0
Virginia,York,South,Asian,87.7
Virginia,Alexandria City,South,Asian,85.5
Virginia,Charlottesville City,South,Asian,84.5
Virginia,Chesapeake City,South,Asian,83.7
Virginia,Fairfax City,South,Asian,77.1
Virginia,Hampton City,South,Asian,80.7
Virginia,Harrisonburg City,South,Asian,86.9
Virginia,Lynchburg City,South,Asian,90.7
Virginia,Manassas City,South,Asian,81.7
Virginia,Manassas Park City,South,Asian,100.7
Virginia,Newport News City,South,Asian,84.6
Virginia,Norfolk City,South,Asian,86.0
Virginia,Richmond City,South,Asian,105.5
Virginia,Roanoke City,South,Asian,88.6
Virginia,Virginia Beach City,South,Asian,88.3
Washington,Benton,West,Asian,84.4
Washington,Clark,West,Asian,86.6
Washington,Cowlitz,West,Asian,81.0
Washington,Franklin,West,Asian,85.7
Washington,Island,West,Asian,91.8
Washington,King,West,Asian,86.6
Washington,Kitsap,West,Asian,86.8
Washington,Pierce,West,Asian,83.2
Washington,Skagit,West,Asian,83.8
Washington,Snohomish,West,Asian,86.5
Washington,Spokane,West,Asian,82.6
Washington,Thurston,West,Asian,85.7
Washington,Whatcom,West,Asian,86.2
Washington,Whitman,West,Asian,86.0
Washington,Yakima,West,Asian,80.6
West Virginia,Kanawha,South,Asian,86.2
West Virginia,Monongalia,South,Asian,98.4
Wisconsin,Brown,Midwest,Asian,77.6
Wisconsin,Dane,Midwest,Asian,86.0
Wisconsin,Eau Claire,Midwest,Asian,78.5
Wisconsin,Fond du Lac,Midwest,Asian,87.2
Wisconsin,Kenosha,Midwest,Asian,87.6
Wisconsin,La Crosse,Midwest,Asian,80.1
Wisconsin,Manitowoc,Midwest,Asian,77.6
Wisconsin,Marathon,Midwest,Asian,77.8
Wisconsin,Milwaukee,Midwest,Asian,79.8
Wisconsin,Outagamie,Midwest,Asian,79.1
Wisconsin,Ozaukee,Midwest,Asian,82.1
Wisconsin,Portage,Midwest,Asian,79.9
Wisconsin,Racine,Midwest,Asian,100.5
Wisconsin,Rock,Midwest,Asian,86.8
Wisconsin,Sheboygan,Midwest,Asian,75.3
